,buy_and_hold,periodic_rebalance
2016-11-18,1.1047414904732715,1.0908066136400336
2016-11-21,1.108923232700768,1.0973766316550617
2016-11-22,1.120101222334522,1.1112852897975034
2016-11-23,1.1201078274091403,1.109961660861249
2016-11-24,1.1195311356887436,1.1104872376829962
2016-11-25,1.1224391938158809,1.110902135182737
2016-11-28,1.12551990647451,1.1110673080290359
2016-11-29,1.1210222394999898,1.104052995399406
2016-11-30,1.1157167018053986,1.099271650979693
2016-12-01,1.123201477335376,1.1168693046742353
2016-12-02,1.1177021839420263,1.1127150771081855
2016-12-05,1.109897668620962,1.1058929579546513
2016-12-06,1.1134503604065964,1.1113909264451372
2016-12-07,1.1138555614707617,1.1112863603324221
2016-12-08,1.1227316528373699,1.1200536540449864
2016-12-09,1.1244415937120407,1.1250837173960953
2016-12-12,1.12018819854852,1.1280535269251624
2016-12-13,1.1141876444967198,1.1164394749572462
2016-12-14,1.1140579460940208,1.1154336472731468
2016-12-15,1.1027485282755496,1.1027097622787974
2016-12-16,1.1034220566352817,1.1025049591531353
2016-12-19,1.105676846895935,1.1069923049677275
2016-12-20,1.1019463978081618,1.1027847237454174
2016-12-21,1.1114601068760863,1.111303903843867
2016-12-22,1.1075713784549324,1.1062822344645056
2016-12-23,1.105536679382791,1.1056991891838799
2016-12-26,1.1125533922118862,1.1124331719952936
2016-12-27,1.1076247461592217,1.108461315585138
2016-12-28,1.1109873897240545,1.1146757991271465
2016-12-29,1.1075728473434598,1.1087917782784402
2016-12-30,1.108221573642846,1.1097253782535987
2017-01-03,1.108156013516698,1.109434588840678
2017-01-04,1.1126071740325945,1.1125984596970446
2017-01-05,1.1115986861604807,1.1115912421245504
2017-01-06,1.1101131075670962,1.10981135704347
2017-01-09,1.1135553405131609,1.1124444654598125
2017-01-10,1.1134748639429473,1.1102648775107784
2017-01-11,1.1122742988977183,1.1086034758260306
2017-01-12,1.11183935154744,1.1091817828030988
2017-01-13,1.1112326839621451,1.1085102509268578
2017-01-16,1.1118533246773787,1.1080224077589247
2017-01-17,1.1115885714291551,1.1077418531165792
2017-01-18,1.1129755371401133,1.1093965875173781
2017-01-19,1.1110076924296606,1.107772166604137
2017-01-20,1.1145533295276246,1.1111190676920042
2017-01-23,1.11155490316214,1.109733711843434
2017-01-24,1.1107027095791486,1.1075838643263167
2017-01-25,1.1119618982269917,1.1084474804262567
2017-01-26,1.1189510757822039,1.115603404953723
2017-02-03,1.114878719403302,1.109776624228831
2017-02-06,1.11871745656657,1.1146779081597855
2017-02-07,1.1187056113713678,1.1138167778424528
2017-02-08,1.1200926731025835,1.1114123487081713
2017-02-09,1.123612635087368,1.1151084855544648
2017-02-10,1.1259280455809237,1.1168357699506952
2017-02-13,1.129238961029582,1.12037268814128
2017-02-14,1.129369460739052,1.1203159741982252
2017-02-15,1.1301032093099508,1.1208327324169733
2017-02-16,1.1347913365330533,1.1251842122498
2017-02-17,1.1315925390259383,1.1214395458114588
2017-02-20,1.13657553113166,1.1251181022826704
2017-02-21,1.137459295080418,1.125966880869786
2017-02-22,1.143878601379983,1.1324707655042143
2017-02-23,1.1412188897826243,1.1284706403781386
2017-02-24,1.142393135606513,1.1299926384551569
2017-02-27,1.1380173768429331,1.1251369625251164
2017-02-28,1.137560157194989,1.1226673755898633
2017-03-01,1.1344365018021838,1.118813950834384
2017-03-02,1.1412155974443512,1.1257896018483202
2017-03-03,1.135458490361051,1.1190071130607542
2017-03-06,1.1429044112324973,1.123872315903552
2017-03-07,1.1388675001088406,1.1213606511504035
2017-03-08,1.1348468806935967,1.1165438579547742
2017-03-09,1.1288541021054526,1.1079387166632304
2017-03-10,1.1299423314223545,1.1086347775808574
2017-03-13,1.1372979271269805,1.1147465328037667
2017-03-14,1.1378653544836888,1.1139135366536972
2017-03-15,1.1373870428951287,1.1137461441515182
2017-03-16,1.1475476417435941,1.1242504470291113
2017-03-17,1.143361342828833,1.1207000527010975
2017-03-20,1.1429755258822756,1.119814145277496
2017-03-21,1.1460078824206519,1.1225924097906546
2017-03-22,1.1345814237475642,1.1117346251473328
2017-03-23,1.1363752569208747,1.112957654115192
2017-03-24,1.1344496298176767,1.110923812182609
2017-03-27,1.1314199837179229,1.107940606407399
2017-03-28,1.1341584284720618,1.1103746215096222
2017-03-29,1.1402317091843832,1.1180784008141966
2017-03-30,1.1384108217263071,1.11846434837483
2017-03-31,1.141134397838146,1.119667286413931
2017-04-05,1.1479122641784851,1.1289145429517253
2017-04-06,1.1429060205121262,1.1227545624108628
2017-04-07,1.1461836667254426,1.1281967232612446
2017-04-10,1.1449514267705925,1.125339940758052
2017-04-11,1.146535399039991,1.1280739955697923
2017-04-12,1.1478918162172225,1.1304009938204995
2017-04-13,1.1462853674346098,1.127419347133545
2017-04-14,1.1388736765367016,1.1182851692676736
2017-04-17,1.1361922282398447,1.1147883659244318
2017-04-18,1.139602430146365,1.1178851801211678
2017-04-19,1.1337495208011155,1.1115079876008829
2017-04-20,1.1329386673570943,1.1086732284784193
2017-04-21,1.1353709262551965,1.1103816944820184
2017-04-24,1.1323759339591515,1.1071444807431614
2017-04-25,1.1366472995469472,1.111291078003262
2017-04-26,1.1407089528061651,1.115851800196236
2017-04-27,1.138580705850873,1.1137304643857755
2017-04-28,1.1398948872778427,1.1141710759832584
2017-05-02,1.140030399363465,1.1116841287538768
2017-05-03,1.137530459115799,1.1092326531941974
2017-05-04,1.1314978548821726,1.10366829742744
2017-05-05,1.1254743500539819,1.0941967068848042
2017-05-08,1.1295819089945605,1.1001344470458436
2017-05-09,1.1326341252500454,1.1041782315072872
2017-05-10,1.1288441766358108,1.099812031745421
2017-05-11,1.1326548420328166,1.1058327795624288
2017-05-12,1.132360523229408,1.105668861034421
2017-05-15,1.1368568687688447,1.1105390888758477
2017-05-16,1.1418643620770257,1.1133573261724459
2017-05-17,1.1378092749176492,1.1083002134557116
2017-05-18,1.1309230746184553,1.102473364079613
2017-05-19,1.1326734360768134,1.1041279227308984
2017-05-22,1.1372546420299534,1.1097555643153458
2017-05-23,1.1413286973669123,1.110992227351717
2017-05-24,1.1393082176706395,1.1091937634464415
2017-05-25,1.1494128748746755,1.117315387590378
2017-05-26,1.1510608811010787,1.1154227185136683
2017-05-31,1.148691706904765,1.1107685543232342
2017-06-01,1.1466585347404912,1.1091253721748675
2017-06-02,1.1503668846709856,1.111288671862852
2017-06-05,1.153906994095547,1.1142473882343829
2017-06-06,1.1546754926432854,1.1139467359843458
2017-06-07,1.157086191470168,1.1161381292446153
2017-06-08,1.1573562961483632,1.1134549001367302
2017-06-09,1.1572806275399452,1.1115380713148413
2017-06-12,1.152510632285967,1.1086533393604048
2017-06-13,1.1512531273443847,1.1088439437503166
2017-06-14,1.1492957224773843,1.1083833764152051
2017-06-15,1.1398328090569887,1.0985499138244155
2017-06-16,1.1391724741015525,1.0964637672478597
2017-06-19,1.1423924392774785,1.0986767046823847
2017-06-20,1.1449980044766936,1.0998663356229175
2017-06-21,1.1439136847814728,1.0979572542606928
2017-06-22,1.1464439296701223,1.0974795000794002
2017-06-23,1.1490753431838723,1.0984814611534777
2017-06-26,1.156319341900018,1.1062437779156702
2017-06-27,1.1539899737396222,1.1041754015547223
2017-06-28,1.1454120793953269,1.0980557739851309
2017-06-29,1.149268934154448,1.1013724218582976
2017-06-30,1.1409259576483595,1.0951247241659274
2017-07-03,1.1403062098654557,1.0954444887351436
2017-07-04,1.133723792690155,1.0921727926224474
2017-07-05,1.138846994281401,1.0962910620086195
2017-07-06,1.1400396504230028,1.0947314516205344
2017-07-07,1.1351509903534236,1.0878390060651462
2017-07-10,1.1366308879301656,1.0880761648342419
2017-07-11,1.141223879328247,1.0924549534107035
2017-07-12,1.1419419323602353,1.0949562766065497
2017-07-13,1.149315964214994,1.0991045860007571
2017-07-14,1.1505176482862798,1.100590550312529
2017-07-17,1.1505242753490843,1.1020146236306751
2017-07-18,1.1509798824312705,1.1013227568891202
2017-07-19,1.1597214175786101,1.1066528681364687
2017-07-20,1.164609569349707,1.1136495203724108
2017-07-21,1.163229552911562,1.1119311690565576
2017-07-24,1.164166434386468,1.1114548838723028
2017-07-25,1.1633462130267096,1.1121817801339564
2017-07-26,1.1610482775673814,1.1123359413515108
2017-07-27,1.1666219486337694,1.1161256011257297
2017-07-28,1.1615916147397485,1.1122109721051074
2017-07-31,1.1638075285833112,1.115430372825099
2017-08-01,1.1668906298885044,1.1168261626107383
2017-08-02,1.1680442550076475,1.1151791897415544
2017-08-03,1.1610158655671607,1.108818911841271
2017-08-04,1.157825768256119,1.104190359269901
2017-08-07,1.1607352113901803,1.1073422534649344
2017-08-08,1.1603556516242823,1.1056901573500881
2017-08-09,1.1575415353443386,1.1030506622502974
2017-08-10,1.157052364903598,1.1030225259647752
2017-08-11,1.1452271821422229,1.0922965038140953
2017-08-14,1.1506787498545543,1.095446284842088
2017-08-15,1.1551486528052155,1.09811365243346
2017-08-16,1.1518713510054832,1.095782185686398
2017-08-17,1.1552162163707032,1.096548958807098
2017-08-18,1.1522284027161656,1.0933965637948735
2017-08-21,1.1521780256694123,1.0933393228386536
2017-08-22,1.1536865184444816,1.0928264459745505
2017-08-23,1.1558378270668528,1.0938018231514903
2017-08-24,1.1518876002820126,1.0916755256247532
2017-08-25,1.158288402948572,1.0963904474709678
2017-08-28,1.161403120183358,1.0991963321259866
2017-08-29,1.1616267838309344,1.1001527528354647
2017-08-30,1.160136156799776,1.0985230416753053
2017-08-31,1.1616237522991881,1.0988176362638287
2017-09-01,1.165828672745391,1.1025664431425113
2017-09-04,1.167349117224924,1.105494734632982
2017-09-05,1.1677628807936387,1.1052777498799247
2017-09-06,1.16463490385966,1.1026009483095607
2017-09-07,1.1622917083169062,1.1018088222874036
2017-09-08,1.1627877236133672,1.1014331873304208
2017-09-11,1.1608986435368494,1.0978016346112152
2017-09-12,1.1627800627577505,1.0990865345169918
2017-09-13,1.1640932906366432,1.1020230100520065
2017-09-14,1.1660306160520444,1.1066134355388941
2017-09-15,1.166663878645621,1.108668979150347
2017-09-18,1.1677763084107249,1.10979042519027
2017-09-19,1.1660738227480303,1.1093522046760296
2017-09-20,1.1682000605906429,1.1114522798643478
2017-09-21,1.1675276375644663,1.1142021360172385
2017-09-22,1.1662818868297198,1.1141767938382148
2017-09-25,1.1641066576318502,1.112302557406938
2017-09-26,1.1677989410884775,1.1218277654794941
2017-09-27,1.1688321307283136,1.12418858661579
2017-09-28,1.1707739929812144,1.1247809402875801
2017-09-29,1.1739777754851444,1.1275343130006958
2017-10-09,1.1783778691680014,1.1272723421546529
2017-10-10,1.179256769952127,1.1288042536814489
2017-10-11,1.1817949876391163,1.1309902213612903
2017-10-12,1.1842635499141303,1.13266177465031
2017-10-13,1.183980195663676,1.1312790514966187
2017-10-16,1.1854556877723343,1.1329615508657969
2017-10-17,1.185651205960834,1.1324471173235762
2017-10-18,1.1865817515189188,1.1330902137888044
2017-10-19,1.1854204988329533,1.131040693826122
2017-10-20,1.1847296541949708,1.1296655816541048
2017-10-23,1.1864181541143934,1.131981945688646
2017-10-24,1.186402014121229,1.1292852313490886
2017-10-25,1.187185593120462,1.129489643927884
2017-10-26,1.1880949099592126,1.1291525573638206
2017-10-27,1.1906353253759565,1.1315040567682537
2017-10-30,1.1976473674840187,1.139944287645643
2017-10-31,1.1991611067368104,1.1418771464706428
2017-11-01,1.2011613427780943,1.1469916189546943
2017-11-02,1.202078257628599,1.1503600945682457
2017-11-03,1.2004811649195686,1.1476352537338939
2017-11-06,1.2057536684342685,1.1538085498354187
2017-11-07,1.2143730884411794,1.1664833801104262
2017-11-08,1.2141637317102747,1.165581625559411
2017-11-09,1.2174378931314147,1.165896659583613
2017-11-10,1.2218564142398294,1.1719180454433151
2017-11-13,1.2211269898435875,1.1705378109055238
2017-11-14,1.2161887610026239,1.162995730336574
2017-11-15,1.2083423655476255,1.15117312285089
2017-11-16,1.210403546908072,1.152772465740783
2017-11-17,1.2154853691145722,1.1562079157703653
2017-11-20,1.2193518836779274,1.1622203060033975
2017-11-21,1.2248465778118383,1.1637998693546607
2017-11-22,1.228266958026445,1.1684169326871825
2017-11-23,1.215633317190329,1.1599728223067332
2017-11-24,1.217085773168662,1.1623633515085143
2017-11-27,1.211901392030094,1.1562260263749196
2017-11-28,1.2130715928085096,1.1538394804165828
2017-11-29,1.2178192793979676,1.1596566979460268
2017-11-30,1.2073801164845936,1.1520410404510184
2017-12-01,1.21257921079499,1.1586387278838945
2017-12-04,1.218839977780489,1.165584068536665
2017-12-05,1.210956686771891,1.1589829307322503
2017-12-06,1.2012796367069525,1.1505193618057972
2017-12-07,1.1974015067790733,1.1438621005641547
2017-12-08,1.2027855142471968,1.1477660104876113
2017-12-11,1.2110619501431727,1.1551778445387038
2017-12-12,1.2090684701787893,1.1566525386173505
2017-12-13,1.2101899743860722,1.1541546735950332
2017-12-14,1.2110161299917293,1.1537068799703107
2017-12-15,1.2044058687293728,1.1486519016911654
2017-12-18,1.209198412777724,1.1504470257460648
2017-12-19,1.2177542318166168,1.1581487752655426
2017-12-20,1.2162079980430518,1.1575113699671957
2017-12-21,1.2191688353563057,1.1617645159333332
2017-12-22,1.2211046970184305,1.167350252253633
2017-12-25,1.219482855740596,1.1664659771305883
2017-12-26,1.2191286193353834,1.1657286745474735
2017-12-27,1.212051560460618,1.1647316494014208
2017-12-28,1.2127179815905769,1.1637093758123993
2017-12-29,1.2173328426134054,1.1704648820530572
2018-01-02,1.2214973833510248,1.1727989250808188
2018-01-03,1.230149965613682,1.1812518587960965
2018-01-04,1.2325428537046812,1.1843663685464338
2018-01-05,1.233524417785204,1.185067395921003
2018-01-08,1.2375654004914536,1.1870867778554708
2018-01-09,1.242984892337863,1.1929283567484135
2018-01-10,1.2461249483644228,1.1956501988843724
2018-01-11,1.2445539602845799,1.1930079341989004
2018-01-12,1.2555835298373084,1.2041179107972788
2018-01-15,1.2553684840075037,1.2050089507666353
2018-01-16,1.2582242917065638,1.2066119726280826
2018-01-17,1.2523199573074228,1.1984747018882866
2018-01-18,1.2574913165220793,1.2033313167983064
2018-01-19,1.2556460767701747,1.1983146285109902
2018-01-22,1.2593040990536832,1.201255857052693
2018-01-23,1.2701766145465878,1.213373238475376
2018-01-24,1.2742677157178113,1.2163660600999249
2018-01-25,1.2702133798163513,1.2148597237594787
2018-01-26,1.2684602226096635,1.2100732502797693
2018-01-29,1.2638900580484644,1.2060023225148453
2018-01-30,1.2525454302186199,1.1939227537742343
2018-01-31,1.2491310144987375,1.1866353706097317
2018-02-01,1.2444224504827281,1.1812415984452418
2018-02-02,1.2456647804061602,1.183060767969136
2018-02-05,1.2298733462116551,1.1657324434075624
2018-02-06,1.1969477731608251,1.1375358113511123
2018-02-07,1.1984481156869817,1.1409886762994668
2018-02-08,1.1931640034899718,1.132368516785326
2018-02-09,1.163268473587888,1.1062185936587134
2018-02-12,1.1753742254616735,1.1161652504705692
2018-02-13,1.1873381873271935,1.1278494767239977
2018-02-14,1.1960905142094076,1.1334822143570047
2018-02-22,1.207126337062064,1.1402776655489957
2018-02-23,1.2142408897235337,1.1491360361309484
2018-02-26,1.2281996038068796,1.1619078713196387
2018-02-27,1.225957875422115,1.1588416394682977
2018-02-28,1.2146560058551135,1.1484106183303546
2018-03-01,1.216292854373533,1.146675964171474
2018-03-02,1.2095629197388182,1.142713040856687
2018-03-05,1.213367512265777,1.1484623824038498
2018-03-06,1.224656112605327,1.159120781766836
2018-03-07,1.2187434178994896,1.152260081682721
2018-03-08,1.224712696973437,1.156053032535196
2018-03-09,1.2289167202698517,1.1589130014190467
2018-03-12,1.2385463591971118,1.167404316322613
2018-03-13,1.2343397432087964,1.1638841627594783
2018-03-14,1.2285401100879962,1.1598803267057656
2018-03-15,1.231054815031569,1.1621277004622839
2018-03-16,1.2256374267319232,1.156217438033151
2018-03-19,1.2263454897174664,1.157054265906824
2018-03-20,1.2198243325287401,1.1512359658495104
2018-03-21,1.219060831421954,1.1523726410445887
2018-03-22,1.2190688447135891,1.1576877609854317
2018-03-23,1.1975431912618817,1.1427145734183608
2018-03-26,1.1929219272792893,1.1376448466368871
2018-03-27,1.2094379593859796,1.1504904215723974
2018-03-28,1.1864798198063957,1.1313284242020347
2018-03-29,1.1894676950270249,1.1320336129953394
2018-03-30,1.1923423427949464,1.1371231522773777
2018-04-02,1.1891822506865202,1.1357373063976035
2018-04-03,1.179173993934974,1.1263114325914907
2018-04-04,1.1788443665733455,1.1262797157852267
2018-04-09,1.1821648704739183,1.130328186256489
2018-04-10,1.1964535337387303,1.1419539352464367
2018-04-11,1.199102434408724,1.1464427679628528
2018-04-12,1.1978793890497026,1.1499710248320172
2018-04-13,1.1975777537498387,1.148871760841451
2018-04-16,1.192312504214417,1.1470952203732452
2018-04-17,1.1915853405229393,1.1484743772610193
2018-04-18,1.200575767380042,1.1575796124152478
2018-04-19,1.207388183132266,1.166018496770662
2018-04-20,1.1989422477513723,1.1594903530623406
2018-04-23,1.1935934090607896,1.154860666269763
2018-04-24,1.203916234743196,1.1654612242483515
2018-04-25,1.1926957466759536,1.1529723872249114
2018-04-26,1.1882782818388449,1.1537386540007055
2018-04-27,1.1993320963475096,1.1636482928262637
2018-05-02,1.199093358128721,1.1629379031011222
2018-05-03,1.2006700584466314,1.165858139806316
2018-05-04,1.1984648784268772,1.1612850397435146
2018-05-07,1.2129544619285624,1.1753752207131343
2018-05-08,1.2177994619848729,1.179272387262019
2018-05-09,1.2186110065520053,1.1841834467370458
2018-05-10,1.2271511103688573,1.192267406700227
2018-05-11,1.227430517237424,1.1922246299761476
2018-05-14,1.2290036124627883,1.1915609577371464
2018-05-15,1.2299431996485661,1.1942385154238506
2018-05-16,1.2224381171521397,1.189278614549673
2018-05-17,1.2226560019194725,1.1904724024354578
2018-05-18,1.2294042695402914,1.2007566373244576
2018-05-21,1.2329944945924363,1.2028227123623656
2018-05-22,1.2334095408986225,1.2074161113022739
2018-05-23,1.2232182156977234,1.1944745948419278
2018-05-24,1.2249239402696912,1.1944276674510226
2018-05-25,1.2247686395990993,1.1923981063437752
2018-05-28,1.2230358595164776,1.1837109857955388
2018-05-29,1.2203974177618622,1.1825235013511533
2018-05-30,1.2141451746907879,1.1814903558570606
2018-05-31,1.2285440404529027,1.1965600246402042
2018-06-01,1.2248554748117981,1.194282273787484
2018-06-04,1.233531611056329,1.1994702386916676
2018-06-05,1.2387120219889,1.2000352361350886
2018-06-06,1.2395038974139372,1.2009092478473646
2018-06-07,1.2415249375996944,1.2010929276281572
2018-06-08,1.2338137337217763,1.1987935409072
2018-06-11,1.2391663462582745,1.2022133632465422
2018-06-12,1.2442717619493378,1.2076835213262083
2018-06-13,1.241887898562071,1.2042304914834423
2018-06-14,1.239493341762609,1.2029731924636238
2018-06-15,1.2441370549140607,1.2046607922980581
2018-06-19,1.2245889338012141,1.18614235391601
2018-06-20,1.22957983232321,1.1942678435358602
2018-06-21,1.2349974469209322,1.1997613279331139
2018-06-22,1.2338621026640813,1.1980960241759147
2018-06-25,1.2292918949650309,1.1978950710093454
2018-06-26,1.219319198380291,1.1898223274416246
2018-06-27,1.212386415187074,1.189258331397891
2018-06-28,1.207586594762398,1.1867088197540545
2018-06-29,1.225288758104698,1.1996836186808584
2018-07-02,1.215532176475593,1.1919471073910994
2018-07-03,1.2258071870259413,1.2003340540081031
2018-07-04,1.2161894681369712,1.193046405641852
2018-07-05,1.2134732918002804,1.1900258587748178
2018-07-06,1.222866772039688,1.1977970041451398
2018-07-09,1.245614529877764,1.217578660376283
2018-07-10,1.2523642525233587,1.2249853091567662
2018-07-11,1.2392548724275305,1.214712666108578
2018-07-12,1.2477919752360704,1.2184255867148086
2018-07-13,1.2514149207996652,1.2195385175475422
2018-07-16,1.248368337719159,1.2184864378632465
2018-07-17,1.2402974123157295,1.2095359888504185
2018-07-18,1.242966291352936,1.2104997111657592
2018-07-19,1.2468854024990543,1.214790329379591
2018-07-20,1.2552556654025393,1.2241508783214585
2018-07-23,1.2559442019875362,1.2235493707633434
2018-07-24,1.267298116988217,1.2318375223757037
2018-07-25,1.2697416070046712,1.2349458268739508
2018-07-26,1.2678229434043813,1.2341425570664886
2018-07-27,1.2674210388954257,1.234484858262248
2018-07-30,1.2625693580933437,1.228806394632808
2018-07-31,1.2556797324057027,1.226805741578802
2018-08-01,1.2541764892098268,1.2243031597228977
2018-08-02,1.2472163551227227,1.2172600045371245
2018-08-03,1.2566195416592332,1.2239816813687443
2018-08-06,1.2627815720418663,1.2252716200307159
2018-08-07,1.2701691251346585,1.2338007414874794
2018-08-08,1.2572606182529764,1.2228337222424854
2018-08-09,1.256552295475228,1.2211434670686232
2018-08-10,1.2544569922497175,1.2177857442161322
2018-08-13,1.2538561855774435,1.2196071998246203
2018-08-14,1.2524959525683297,1.2150419317805872
2018-08-15,1.2493283332329668,1.211257101510016
2018-08-16,1.2342274220879699,1.1944005383509202
2018-08-17,1.22915856908575,1.1899864425257216
2018-08-20,1.2315415501020708,1.192811998864201
2018-08-21,1.2361301480924944,1.1993063069299676
2018-08-22,1.2367575489346523,1.2018116168389479
2018-08-23,1.2440033465345075,1.2090168521809452
2018-08-24,1.246095796995486,1.2122981668635087
2018-08-27,1.2559950757422542,1.2200441147618493
2018-08-28,1.260515811049724,1.2234321699375583
2018-08-29,1.2584545876246782,1.2203430382869895
2018-08-30,1.2638830753947348,1.226175799121069
2018-08-31,1.2613278739882066,1.2248184413142837
2018-09-03,1.2587778673309102,1.2207396180029493
2018-09-04,1.2641179786626189,1.225916527489614
2018-09-05,1.2528043402131568,1.2155436332572476
2018-09-06,1.2428426698155457,1.2074941306209142
2018-09-07,1.239609133151694,1.2029302637060786
2018-09-10,1.2374877666870874,1.199932120874093
2018-09-11,1.2386125999644573,1.2004240398233514
2018-09-12,1.244127959033188,1.2075100132468173
2018-09-13,1.2430863723182732,1.2072028801353791
2018-09-14,1.2478192949220914,1.2097991243901967
2018-09-17,1.2425375358629396,1.2061364639277
2018-09-18,1.2424042884910402,1.2074249182365695
2018-09-19,1.2514703931928264,1.2161009209789597
2018-09-20,1.252409129969561,1.2193101882187733
2018-09-21,1.266065033251985,1.2290334691182048
2018-09-25,1.263585352063953,1.2309775779335759
2018-09-26,1.270488788468615,1.2368998577075292
2018-09-27,1.2675214212016748,1.2341204616360686
2018-09-28,1.2749946169873914,1.238905389125477
2018-10-08,1.2522258942127444,1.2245725256644044
2018-10-09,1.253137415289915,1.2265404141029415
2018-10-10,1.2550428089297572,1.229383845108627
2018-10-11,1.2078714929799628,1.188255919724411
2018-10-12,1.2250758112131066,1.2024194130975887
2018-10-15,1.221490810236856,1.2000125117281537
2018-10-16,1.2200653429966253,1.1984324904693056
2018-10-17,1.2362296227582135,1.2109287789360426
2018-10-18,1.2234444343671615,1.1974425877240742
2018-10-19,1.2280773519640684,1.202428654264395
2018-10-22,1.2389088138986684,1.210392293395037
2018-10-23,1.2216818753609069,1.1954964713397356
2018-10-24,1.2226611870949986,1.193004734264079
2018-10-25,1.2071696069157218,1.1772708713678528
2018-10-26,1.2066891753912776,1.1769373938971124
2018-10-29,1.19577673778893,1.1663815958432164
2018-10-30,1.19057000526842,1.1598341426688354
2018-10-31,1.1983864410086078,1.1650480449034795
2018-11-01,1.2059701441830324,1.1715515559276009
2018-11-02,1.2243043692260223,1.189039947540786
2018-11-05,1.2129294363365748,1.1785877215237504
2018-11-06,1.213750387531727,1.1845043471193357
2018-11-07,1.2151193965116556,1.1826608954959308
2018-11-08,1.2253585411087313,1.1916044473532745
2018-11-09,1.2167151102127303,1.1806776400327375
2018-11-12,1.2185457807167859,1.1836795900367543
2018-11-13,1.2058783753128814,1.1714864771472056
2018-11-14,1.198883008325545,1.161711222583543
2018-11-15,1.202028954402999,1.1662790801173764
2018-11-16,1.2056186772937842,1.1700485789771682
2018-11-19,1.2107888145235788,1.1741869582011866
2018-11-20,1.1894505155272754,1.1568164996254517
2018-11-21,1.1842710951994078,1.1486440969062355
2018-11-22,1.1840770091279227,1.1496098182255063
2018-11-23,1.1721718432162158,1.1379863058353785
2018-11-26,1.1741153313322927,1.1365427076310182
2018-11-27,1.17820215575698,1.1393488059591925
2018-11-28,1.186199083704565,1.146444076801844
2018-11-29,1.1917860121866812,1.1485184718627166
2018-11-30,1.1981883055675981,1.1565629788697356
2018-12-03,1.2172135065920924,1.1741476341291741
2018-12-04,1.210212441189944,1.1682085690331407
2018-12-05,1.1969226265910837,1.15610033556084
2018-12-06,1.1859710663205882,1.1481619257045566
2018-12-07,1.1896888823481981,1.1475674063775492
2018-12-10,1.178727954960467,1.1419615193422756
2018-12-11,1.1814946102026114,1.1377530964687295
2018-12-12,1.1854852593846172,1.1386627776596911
2018-12-13,1.1911864426062664,1.1417481336614232
2018-12-14,1.1792297719632208,1.1301438821854344
2018-12-17,1.172899909043331,1.1215151358684339
2018-12-18,1.161017149942479,1.1102736538401174
2018-12-19,1.1565135154016748,1.1024834965417512
2018-12-20,1.1439076769062773,1.0937166877614302
2018-12-21,1.1396442104772542,1.087284433405943
2018-12-24,1.1288562686143089,1.0798285714131164
2018-12-25,1.1149794446583896,1.0664551468548602
2018-12-26,1.1118534250673724,1.0620538418887049
2018-12-27,1.1309494469372001,1.0775408493083782
2018-12-28,1.1360826183821089,1.0837064296603278
2019-01-02,1.1295730258624603,1.075259208163681
2019-01-03,1.1327536519627956,1.0826534877516656
2019-01-04,1.1403036827945061,1.092938197730716
2019-01-07,1.1550456748529097,1.109588055771133
2019-01-08,1.1608665236881146,1.117344671940339
2019-01-09,1.1663625152465489,1.1265046115685104
2019-01-10,1.163330590390153,1.122957011856412
2019-01-11,1.165357951942457,1.1255974754662204
2019-01-14,1.1569150540353499,1.1149721741444525
2019-01-15,1.166549824749544,1.1263794098723419
2019-01-16,1.171814372727985,1.1305394297097076
2019-01-17,1.1680701344178024,1.1273912371580619
2019-01-18,1.1811230797291812,1.14023555317262
2019-01-21,1.184934275342206,1.145537885606129
2019-01-22,1.1784813996215218,1.1385358453250134
2019-01-23,1.17218813790032,1.130408670320779
2019-01-24,1.172765178626694,1.1270335126512576
2019-01-25,1.1783591078621882,1.1338693892415257
2019-01-28,1.179525224927215,1.1344866849477768
2019-01-29,1.1769927662519717,1.1316113925477467
2019-01-30,1.1755804358480713,1.1317843182988716
2019-01-31,1.1880619269854185,1.1433771298399606
2019-02-01,1.1985519021873,1.150312484512367
2019-02-11,1.199665645464255,1.1429089589480859
2019-02-12,1.2064853054869453,1.1493129031290878
2019-02-13,1.2176708952501187,1.1593758546474582
2019-02-14,1.2170764044009081,1.1606058958840475
2019-02-15,1.210286827268013,1.1557592140028805
2019-02-18,1.227129346758148,1.1734029204099439
2019-02-19,1.226701881328048,1.1730026322158187
2019-02-20,1.2255397391215075,1.1714141528721433
2019-02-21,1.224646923618986,1.1718938396289915
2019-02-22,1.2281207220040038,1.1732608417485781
2019-02-25,1.251134900201682,1.191641627678659
2019-02-26,1.239541722457988,1.1799528643210335
2019-02-27,1.238722544514684,1.179241138187298
2019-02-28,1.2356193626782128,1.176443546112325
2019-03-01,1.2454298706940117,1.1826569642283715
2019-03-04,1.2477538629225626,1.1833572273701993
2019-03-05,1.2470083612193714,1.1827128160209144
2019-03-06,1.250674788584776,1.1849459853004747
2019-03-07,1.2421893877408305,1.1764143332730679
2019-03-08,1.22755518098991,1.1648024522626816
2019-03-11,1.2341815175097488,1.1681788195319325
2019-03-12,1.2446726266885961,1.1760320178920018
2019-03-13,1.2448271936938882,1.1785218633656813
2019-03-14,1.2466097150188244,1.1805608193837736
2019-03-15,1.2514867227087403,1.1839476893114362
2019-03-18,1.2636278664984213,1.1921373442182712
2019-03-19,1.264499798331345,1.195141577642191
2019-03-20,1.2633067138492495,1.1928244703040916
2019-03-21,1.2666302767544626,1.198896427648461
